image_path,split,is_ai,ai_model
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\237_adm_168.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\238_adm_30.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\239_adm_110.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\239_adm_127.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\23_adm_75.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\240_adm_11.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\240_adm_189.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\240_adm_61.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\241_adm_173.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\241_adm_191.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\242_adm_114.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\243_adm_12.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\243_adm_152.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\243_adm_40.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\244_adm_101.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\244_adm_173.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\244_adm_48.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\245_adm_114.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\245_adm_161.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\245_adm_172.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\245_adm_50.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\246_adm_182.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\247_adm_130.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\247_adm_142.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\247_adm_178.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\248_adm_70.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\248_adm_98.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\249_adm_138.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\249_adm_77.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\249_adm_90.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\24_adm_165.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\24_adm_56.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\24_adm_69.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\24_adm_75.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\251_adm_143.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\251_adm_22.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\251_adm_30.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\252_adm_189.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\253_adm_109.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\253_adm_142.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\253_adm_168.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\253_adm_32.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\253_adm_36.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\253_adm_41.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\255_adm_2.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\255_adm_32.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\256_adm_30.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\257_adm_123.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\257_adm_14.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\257_adm_187.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\258_adm_142.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\258_adm_63.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\258_adm_84.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\25_adm_124.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\25_adm_51.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\260_adm_162.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\260_adm_178.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\260_adm_20.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\260_adm_74.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\261_adm_147.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\261_adm_51.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\262_adm_121.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\263_adm_80.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\264_adm_5.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\264_adm_82.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\266_adm_10.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\267_adm_17.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\268_adm_138.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\268_adm_177.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\268_adm_44.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\268_adm_60.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\268_adm_62.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\269_adm_161.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\269_adm_40.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\269_adm_57.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\26_adm_104.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\26_adm_78.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\271_adm_159.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\272_adm_132.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\272_adm_155.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\272_adm_163.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\272_adm_177.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\272_adm_182.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\273_adm_125.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\273_adm_164.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\273_adm_168.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\273_adm_44.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\273_adm_87.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\274_adm_0.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\275_adm_138.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\275_adm_156.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\276_adm_123.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\276_adm_15.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\276_adm_164.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\277_adm_111.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\277_adm_161.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\277_adm_74.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\278_adm_74.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\279_adm_183.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\279_adm_45.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\279_adm_9.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\27_adm_86.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\280_adm_143.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\280_adm_188.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\280_adm_48.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\281_adm_148.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\282_adm_72.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\282_adm_98.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\283_adm_146.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\283_adm_176.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\283_adm_19.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\283_adm_98.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\284_adm_117.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\284_adm_6.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\285_adm_132.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\286_adm_110.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\286_adm_123.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\286_adm_125.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\286_adm_33.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\288_adm_12.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\288_adm_61.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\289_adm_152.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\28_adm_159.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\28_adm_8.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\291_adm_36.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\291_adm_51.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\292_adm_102.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\292_adm_121.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\292_adm_49.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\293_adm_172.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\294_adm_162.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\294_adm_173.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\294_adm_180.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\297_adm_176.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\298_adm_35.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\298_adm_60.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\298_adm_90.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\299_adm_104.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\299_adm_172.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\299_adm_48.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\29_adm_2.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\29_adm_76.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\29_adm_95.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\2_adm_134.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\301_adm_159.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\301_adm_188.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\302_adm_4.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\302_adm_83.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\303_adm_117.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\304_adm_146.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\304_adm_172.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\305_adm_31.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\305_adm_36.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\306_adm_28.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\307_adm_139.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\308_adm_16.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\308_adm_161.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\309_adm_120.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\309_adm_163.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\30_adm_155.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\30_adm_98.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\311_adm_12.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\311_adm_146.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\311_adm_41.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\312_adm_115.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\312_adm_161.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\312_adm_175.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\312_adm_73.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\314_adm_29.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\314_adm_80.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\315_adm_50.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\316_adm_142.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\317_adm_112.PNG,train,True,adm
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0508_adm\train\ai\317_adm_134.PNG,train,True,adm
